Brand,Model,Mileage,Transmission,Price,Year,Engine CC,Date Posted
Speranza,Tiggo,"137,000 km",Automatic,"595,000 EGP",2017,1600,2026-04-22
Volkswagen,Golf,"142,000 km",Manual,"220,000 EGP",2011,1300,2026-04-22
Mitsubishi,Lancer Shark,"80,000 km",Automatic,"750,000 EGP",2018,1500,2026-04-22
Land Rover,DEFENDER,"190,000 km",Manual,"240,000 EGP",2004,1400,2026-04-22
Jeep,Grand Cherokee,"155,000 km",Automatic,"680,000 EGP",2016,1600,2026-04-22
Jeep,Wrangler,"183,000 km",Automatic,"700,000 EGP",2017,1600,2026-04-22
Audi,RS Q8,"257,000 km",Manual,"195,000 EGP",2002,1200,2026-04-22
Seat,Toledo,"222,000 km",Manual,"210,000 EGP",2012,1300,2026-04-21
Peugeot,508,"600,000 km",Automatic,"350,000 EGP",2006,1600,2026-04-21
Opel,Corsa,"130,000 km",Automatic,"620,000 EGP",2015,1600,2026-04-21
JAC,J7,"47,500 km",Automatic,"530,000 EGP",2015,1200,2026-04-21
Peugeot,206,"1,000 km",Automatic,"3,100,000 EGP",2024,1500,2026-04-21
EXEED,RX,"137,000 km",Manual,"1,000,000 EGP",2020,1600,2026-04-21
Kia,Cerato,"228,000 km",Automatic,"600,000 EGP",2012,1600,2026-04-21
Opel,Cross Land,"400,000 km",Manual,"375,000 EGP",2015,1500,2026-04-21
"350,000 EGP",Hyundai Verna 2013,"34,000 km",Automatic,"700,000 EGP",2014,1400,2026-04-21
Hyundai,Verna,"66,000 km",Automatic,"850,000 EGP",2015,1400,2026-04-21
Mitsubishi,Lancer,"134,000 km",Automatic,"535,000 EGP",2018,1500,2026-04-21
Peugeot,406,"220,000 km",Automatic,"640,000 EGP",2015,1600,2026-04-21
Kia,Picanto,"85,000 km",Automatic,"4,100,000 EGP",2020,2000,2026-04-21
Mini,Cooper,"2,500 km",Automatic,"2,850,000 EGP",2023,1300,2026-04-21
BMW,320i,"7,000 km",Automatic,"2,500,000 EGP",2025,1600,2026-04-21
Mercedes,E200,"98,000 km",Automatic,"2,250,000 EGP",2013,4400,2026-04-21
Hyundai,Tucson,"71,000 km",Automatic,"2,500,000 EGP",2018,3000,2026-04-21
Renault,Logan,"60,000 km",Automatic,"4,000,000 EGP",2020,2000,2026-04-21
Opel,Corsa,"65,000 km",Automatic,"5,000,000 EGP",2022,2000,2026-04-21
BMW,X3,"3,000 km",Automatic,"12,000,000 EGP",2023,6200,2026-04-21
Peugeot,2008,"68,000 km",Automatic,"6,700,000 EGP",2022,4000,2026-04-21
Toyota,Corolla,"130,000 km",Automatic,"3,450,000 EGP",2022,3000,2026-04-21
Chevrolet,Equinox,"132,000 km",Automatic,"620,000 EGP",2021,1600,2026-04-21
Mercedes,C200,"145,000 km",Automatic,"790,000 EGP",2017,1600,2026-04-21
Kia,Carens,"45,000 km",Automatic,"4,500,000 EGP",2024,2000,2026-04-21
Opel,Astra,"22,500 km",Automatic,"2,750,000 EGP",2022,,2026-04-21
Mazda,3,"293,000 km",Automatic,"590,000 EGP",2008,1600,2026-04-21
Mercedes,E300,"39,000 km",Automatic,"2,750,000 EGP",2025,1600,2026-04-21
Mazda,3,"121,000 km",Automatic,"2,200,000 EGP",2014,2000,2026-04-21
Volkswagen,Tiguan,"96,000 km",Automatic,"1,350,000 EGP",2021,1600,2026-04-21
Hyundai,Accent RB,"289,000 km",Automatic,"400,000 EGP",2015,1600,2026-04-21
Nissan,Juke,"230,000 km",Automatic,"400,000 EGP",2007,1600,2026-04-21
Suzuki,Van,"250,000 km",Automatic,"640,000 EGP",2014,1600,2026-04-21
Volkswagen,Tiguan,"80,000 km",Automatic,"3,400,000 EGP",2021,2000,2026-04-21
Jeep,Renegade,"100,000 km",Automatic,"630,000 EGP",2020,1500,2026-04-21
"160,000 EGP",Kia Pride 1997,"255,000 km",Automatic,"325,000 EGP",2001,2000,2026-04-21
Kia,Pride,"95,000 km",Automatic,"2,350,000 EGP",2019,1600,2026-04-21
Hyundai,Verna,"20,000 km",Automatic,"3,450,000 EGP",2024,1500,2026-04-21
Hyundai,Tucson,"65,000 km",Automatic,"6,500,000 EGP",2022,5000,2026-04-21
BMW,X6,"15,000 km",Automatic,"8,200,000 EGP",2020,2000,2026-04-21
Renault,Logan,"29,000 km",Automatic,"7,500,000 EGP",2020,2000,2026-04-21
BYD,F3,"129,000 km",Automatic,"800,000 EGP",2020,1600,2026-04-21
Kia,Sorento,"57,000 km",Automatic,"390,000 EGP",2017,1500,2026-04-21
Chevrolet,Lanos,"300,000 km",Manual,"60,000 EGP",1978,1600,2026-04-21
Peugeot,405,"192,000 km",Automatic,"700,000 EGP",2020,1600,2026-04-21
Subaru,Impreza,"178,000 km",Automatic,"1,450,000 EGP",2014,5700,2026-04-20
Mitsubishi,Lancer,"73,000 km",Automatic,"2,300,000 EGP",2022,2000,2026-04-20
Speranza,A113,"230,000 km",Manual,"550,000 EGP",2004,1600,2026-04-20
Honda,CR-V,"120,000 km",Manual,"300,000 EGP",2008,1600,2026-04-20
Skoda,Fabia,"137,000 km",Automatic,"1,500,000 EGP",2014,2000,2026-04-20
Mitsubishi,Lancer Shark,"233,000 km",Manual,"260,000 EGP",2006,1500,2026-04-20
Mazda,3,"85,000 km",Automatic,"750,000 EGP",2021,1500,2026-04-20
Renault,Clio,"7,000 km",Automatic,"3,100,000 EGP",2024,1500,2026-04-20
Fiat,Punto,"277,000 km",Automatic,"350,000 EGP",2005,1600,2026-04-20
Peugeot,307,"7,000 km",Automatic,"4,300,000 EGP",2025,2000,2026-04-20
Peugeot,2008,"430,000 km",Manual,"300,000 EGP",2007,1600,2026-04-20
Hyundai,Grand I10,"35,000 km",Automatic,"1,650,000 EGP",2022,1400,2026-04-20
BMW,X3,"6,000 km",Automatic,"3,500,000 EGP",2026,1600,2026-04-20
Mazda,3,"6,000 km",Automatic,"2,150,000 EGP",2023,1500,2026-04-20
Hyundai,Accent RB,400 km,Automatic,"2,300,000 EGP",2023,1500,2026-04-20
BYD,F3,"103,000 km",Automatic,"500,000 EGP",2015,1600,2026-04-20
Opel,Astra,"72,000 km",Manual,"240,000 EGP",2020,1200,2026-04-20
"850,000 EGP",Volkswagen Passat 2015,"140,000 km",Automatic,"710,000 EGP",2016,1600,2026-04-20
Volkswagen,Passat,"155,000 km",Automatic,"715,000 EGP",2021,1500,2026-04-20
Chevrolet,Aveo,"115,000 km",Automatic,"900,000 EGP",2020,1400,2026-04-20
Peugeot,3008,"87,000 km",Automatic,"2,050,000 EGP",2019,2000,2026-04-20
Porsche,Cayenne New,"26,000 km",Automatic,"1,950,000 EGP",2024,1400,2026-04-20
Mercedes,CLA 200,"370,000 km",Automatic,"410,000 EGP",2016,1500,2026-04-20
Kia,Sportage,"122,000 km",Automatic,"750,000 EGP",2009,1600,2026-04-20
BMW,X6,"90,000 km",Automatic,"1,250,000 EGP",2024,1200,2026-04-20
BMW,M340i,"80,000 km",Automatic,"3,200,000 EGP",2022,3600,2026-04-20
Mercedes,CLS 350,123 km,Automatic,"900,000 EGP",2017,1600,2026-04-20
Mercedes,V 250,"135,000 km",Automatic,"670,000 EGP",2020,1600,2026-04-20
Cadillac,Escalade,"230,000 km",Automatic,"725,000 EGP",2008,1600,2026-04-20
Toyota,Land cruiser,"96,000 km",Automatic,"1,350,000 EGP",2020,1600,2026-04-20
Audi,Q8,"90,450,000 km",Automatic,"1,550,000 EGP",2016,2000,2026-04-20
Peugeot,301,"203,000 km",Automatic,"450,000 EGP",2010,1600,2026-04-20
Kia,Carens,"2,000 km",Automatic,"4,650,000 EGP",2023,2000,2026-04-20
Audi,Q7,"65,000 km",Automatic,"1,850,000 EGP",2024,1600,2026-04-20
Mercedes,C180,325 km,Automatic,"750,000 EGP",2010,240,2026-04-20
Volkswagen,Passat,"62,000 km",Automatic,"650,000 EGP",2022,1600,2026-04-20
Hyundai,Santa Fe,"22,000 km",Automatic,"2,850,000 EGP",2018,2000,2026-04-20
Mercedes,E200,"57,000 km",Automatic,"1,300,000 EGP",2024,1500,2026-04-20
Honda,Civic,"36,000 km",Automatic,"8,500,000 EGP",2022,3000,2026-04-20
Proton,Persona,"89,000 km",Automatic,"1,370,000 EGP",2020,1400,2026-04-20
Hyundai,Avante,"112,763 km",Automatic,"520,000 EGP",2015,1500,2026-04-20
Ford,Focus,"250,000 km",Automatic,"650,000 EGP",2018,1400,2026-04-20
Mercedes,E200,"296,000 km",Manual,"230,000 EGP",2000,1600,2026-04-20
Chevrolet,Aveo,"40,000 km",Automatic,"3,950,000 EGP",2022,2000,2026-04-20
"325,000 EGP",Peugeot 406 2001,"33,000 km",Automatic,"980,000 EGP",2023,1600,2026-04-20
Peugeot,406,"182,000 km",Automatic,"850,000 EGP",2017,1600,2026-04-19
Mercedes,C180,115 km,Automatic,"950,000 EGP",2020,1400,2026-04-19
Mercedes,C200,"400,000 km",Manual,"380,000 EGP",2016,1200,2026-04-19
Range Rover,Autobiography,"110,000 km",Automatic,"1,500,000 EGP",2019,2000,2026-04-19
Range Rover,Sport,"130,000 km",Automatic,"1,100,000 EGP",2015,1200,2026-04-19
Range Rover,Sport,"40,000 km",Automatic,"6,500,000 EGP",2020,4700,2026-04-19
Renault,Megane,"141,000 km",Automatic,"425,000 EGP",2009,1600,2026-04-19
Lada,Granta,"120,000 km",Automatic,"480,000 EGP",2012,1600,2026-04-19
Fiat,131,"310,000 km",Automatic,"410,000 EGP",2007,1600,2026-04-19
Fiat,Tipo,"321,000 km",Automatic,"350,000 EGP",2005,2000,2026-04-19
Jeep,Grand Cherokee,"160,000 km",Automatic,"1,050,000 EGP",2012,3400,2026-04-19
Volvo,XC 60,"148,000 km",Automatic,"880,000 EGP",2018,1500,2026-04-19
Toyota,Corolla,"180,000 km",Manual,"285,000 EGP",2011,1300,2026-04-19
Peugeot,307,"166,000 km",Manual,"325,000 EGP",2014,1600,2026-04-19
Mercedes,GLK 250,"51,000 km",Automatic,"815,000 EGP",2022,1600,2026-04-19
Opel,Corsa,"110,000 km",Automatic,"445,000 EGP",2017,1600,2026-04-19
Chery,Tiggo 7,"115,000 km",Automatic,"3,200,000 EGP",2020,2000,2026-04-19
Mercedes,C180,"98,000 km",Automatic,"1,150,000 EGP",2020,,2026-04-19
Subaru,Impreza,"10,000 km",Automatic,"6,600,000 EGP",2023,4400,2026-04-19
BMW,X4,"200,000 km",Automatic,"450,000 EGP",2005,1600,2026-04-19
Opel,Vectra,"131,000 km",Automatic,"900,000 EGP",2018,1600,2026-04-19
Volkswagen,Passat,"200,000 km",Automatic,"600,000 EGP",1998,2000,2026-04-19
BMW,320i,"183,000 km",Automatic,"2,450,000 EGP",2018,2000,2026-04-19
BMW,218i,"81,200 km",Automatic,"950,000 EGP",2019,1600,2026-04-19
Mercedes,B 200,"394,000 km",Automatic,"800,000 EGP",2015,1600,2026-04-19
Seat,Ibiza,"166,000 km",Automatic,"1,050,000 EGP",2018,1400,2026-04-19
"240,000 EGP",Zotye Xplosion 2020,"56,000 km",Manual,"400,000 EGP",2011,1100,2026-04-19
Zotye,Xplosion,"17,000 km",Automatic,"2,995,000 EGP",2024,1600,2026-04-19
Mitsubishi,Lancer,"112,000 km",Automatic,"1,450,000 EGP",2024,1400,2026-04-19
Chery,Tiggo 7,"60,000 km",Automatic,"3,750,000 EGP",2019,4400,2026-04-19
Kia,Rio,"150,000 km",Automatic,"300,000 EGP",2005,1600,2026-04-19
Jaguar,F-PACE,"92,000 km",Automatic,"960,000 EGP",2023,1500,2026-04-19
Seat,Tarraco,"180,000 km",Automatic,"1,200,000 EGP",2015,2000,2026-04-19
Nissan,Sunny,"450,000 km",Manual,"250,000 EGP",2000,1600,2026-04-19
Honda,Civic,"121,000 km",Automatic,"1,450,000 EGP",2015,2000,2026-04-19
Citroen,C4 X,"200,000 km",Manual,"220,000 EGP",1995,2400,2026-04-19
Dodge,Challenger,"259,000 km",Automatic,"200,000 EGP",1989,1600,2026-04-19
Kia,K3,"230,000 km",Automatic,"820,000 EGP",2013,2000,2026-04-19
Peugeot,2008,"80,000 km",Automatic,"700,000 EGP",2007,2000,2026-04-19
Skoda,Octavia A5,"69,000 km",Automatic,"4,200,000 EGP",2022,3000,2026-04-19
Peugeot,5008,"300,000 km",Manual,"290,000 EGP",2013,1500,2026-04-19
BMW,320i,"170,000 km",Automatic,"1,625,000 EGP",2021,1400,2026-04-19
Seat,Ibiza,"194,000 km",Manual,"260,000 EGP",2010,1600,2026-04-19
Mercedes,GLC 300,10 km,Automatic,"3,000,000 EGP",2025,835,2026-04-19
Kia,Sportage,"7,000 km",Automatic,"3,600,000 EGP",2024,1500,2026-04-19
Mini,Cooper S,"165,402 km",Automatic,"590,000 EGP",2017,1600,2026-04-19
Renault,Sandero Stepway,"153,000 km",Automatic,"510,000 EGP",2013,1600,2026-04-18
Mercedes,E200,"65,000 km",Automatic,"3,700,000 EGP",2022,2000,2026-04-18
Kia,XCeed,"95,000 km",Automatic,"1,690,000 EGP",2024,1400,2026-04-18
Mercedes,S500,"420,000 km",Automatic,"370,000 EGP",2012,1500,2026-04-18
Seat,ATECA,"100,000 km",Automatic,"7,750,000 EGP",2022,5000,2026-04-18
Peugeot,301,"112,000 km",Automatic,"1,050,000 EGP",2021,1600,2026-04-18
Opel,Astra,"200,000 km",Manual,"175,000 EGP",2000,1500,2026-04-18
"230,000 EGP",Opel Astra 2000,"120,000 km",Automatic,"550,000 EGP",2000,3200,2026-04-18
Opel,Astra,"100,000 km",Automatic,"950,000 EGP",2020,1200,2026-04-18
Mercedes,E200,"88,000 km",Automatic,"1,300,000 EGP",2022,1600,2026-04-18
Renault,Megane,"88,000 km",Automatic,"3,500,000 EGP",2021,2000,2026-04-18
Opel,Insignia,"286,000 km",Manual,"250,000 EGP",1990,1300,2026-04-18
Fiat,500,"48,000 km",Automatic,"3,750,000 EGP",2020,2000,2026-04-18
Chevrolet,N300,"6,000 km",Automatic,"2,450,000 EGP",2022,1500,2026-04-18
Skoda,KODIAQ,"20,000 km",Automatic,"3,850,000 EGP",2020,,2026-04-18
Volkswagen,Golf 7,"18,000 km",Automatic,"4,300,000 EGP",2022,2000,2026-04-18
Toyota,Land cruiser,"64,000 km",Automatic,"3,550,000 EGP",2022,2000,2026-04-18
Seat,Cordoba,"85,000 km",Manual,"390,000 EGP",2015,1500,2026-04-18
Seat,Ibiza,260 km,Automatic,"500,000 EGP",2013,1600,2026-04-18
Mitsubishi,Lancer,"160,000 km",Automatic,"1,500,000 EGP",2020,1300,2026-04-18
Subaru,Impreza,"253,000 km",Manual,"375,000 EGP",2002,1300,2026-04-18
Jeep,Wrangler,"132,126 km",Automatic,"900,000 EGP",2018,1600,2026-04-18
Ford,Kuga,"162,000 km",Automatic,"550,000 EGP",2012,1600,2026-04-18
Fiat,Punto,"277,000 km",Automatic,"650,000 EGP",2015,1200,2026-04-18
Renault,Logan,"200,000 km",Automatic,"1,500,000 EGP",2019,1600,2026-04-18
Toyota,Belta,"181,000 km",Automatic,"495,000 EGP",2019,1600,2026-04-18
Renault,Logan MCV,"280,000 km",Manual,"200,000 EGP",2020,1600,2026-04-18
Mercedes,GLC 300 COUPE,"190,000 km",Automatic,"310,000 EGP",2015,1500,2026-04-18
Skoda,Octavia,"300,000 km",Automatic,"230,000 EGP",1994,1300,2026-04-18
BMW,X6,"200,000 km",Manual,"500,000 EGP",2007,1600,2026-04-18
Mitsubishi,Lancer,"250,000 km",Manual,"270,000 EGP",2012,1500,2026-04-18
Toyota,Corolla,"137,000 km",Automatic,"3,150,000 EGP",2021,5700,2026-04-18
Mercedes,E200,"190,000 km",Automatic,"470,000 EGP",2015,1500,2026-04-18
Mercedes,E300,"270,000 km",Automatic,"1,100,000 EGP",2014,2000,2026-04-18
"950,000 EGP",Mazda 3 2019,"19,000 km",Automatic,"2,675,000 EGP",2025,1400,2026-04-18
Mazda,3,"100,000 km",Manual,"120,000 EGP",1993,1000,2026-04-18
BMW,316i,180 km,Automatic,"200,000 EGP",1999,1000,2026-04-18
Seat,ATECA,"71,000 km",Automatic,"970,000 EGP",2023,1000,2026-04-18
Hyundai,Atos,"150,000 km",Automatic,"1,030,000 EGP",2019,1400,2026-04-18
BMW,320i,"141,000 km",Automatic,"1,510,000 EGP",2013,1600,2026-04-18
Volkswagen,T-Roc,"90,000 km",Automatic,"480,000 EGP",2020,1600,2026-04-18
BMW,X6,"92,000 km",Automatic,"720,000 EGP",2020,1400,2026-04-18
Renault,Megane,"170,000 km",Automatic,"600,000 EGP",2013,1600,2026-04-18
Opel,Mokka,"92,000 km",Automatic,"870,000 EGP",2013,1600,2026-04-18
BMW,520i,"190,000 km",Automatic,"390,000 EGP",2007,1600,2026-04-18
Mazda,323,"191,000 km",Automatic,"800,000 EGP",2019,1500,2026-04-17
BMW,520i,"31,958 km",Automatic,"850,000 EGP",2017,1000,2026-04-17
Jeep,Cherokee,"276,129 km",Automatic,"465,000 EGP",2008,1600,2026-04-17
Toyota,Corolla,"160,000 km",Automatic,"950,000 EGP",2015,1600,2026-04-17
BMW,X1,"50,000 km",Automatic,"450,000 EGP",2017,1600,2026-04-17
Volkswagen,Passat,"60,000 km",Manual,"420,000 EGP",2014,1500,2026-04-17
Audi,Q7,"95,000 km",Automatic,"260,000 EGP",2016,1500,2026-04-17
Brilliance,FRV,"147,000 km",Manual,"220,000 EGP",2004,1000,2026-04-17
Skoda,KODIAQ,"103,000 km",Automatic,"2,000,000 EGP",2019,1600,2026-04-17
Renault,Logan,"95,000 km",Automatic,"580,000 EGP",2017,1600,2026-04-17
xiaomi,YU7,"230,000 km",Automatic,"580,000 EGP",2016,1600,2026-04-17
Mercedes,C180,"175,000 km",Automatic,"560,000 EGP",2019,1600,2026-04-17
Opel,Astra,"310,000 km",Automatic,"460,000 EGP",2012,1600,2026-04-17
Hyundai,Accent RB,"11,850 km",Automatic,"1,685,000 EGP",2024,1500,2026-04-17
Audi,Q7,"155,000 km",Automatic,"1,299,000 EGP",2016,1600,2026-04-17
Cupra,Leon,"190,000 km",Automatic,"1,200,000 EGP",2019,1400,2026-04-17
"370,000 EGP",Hyundai Verna 1.6 2012,"196,000 km",Manual,"400,000 EGP",2018,1600,2026-04-17
Hyundai,Verna 1.6,"81,000 km",Automatic,"1,390,000 EGP",2018,1500,2026-04-17
Range Rover,SVR,"118,000 km",Automatic,"475,000 EGP",2014,1600,2026-04-17
Skoda,KAMIQ,"245,000 km",Manual,"339,000 EGP",2011,1600,2026-04-17
Kia,Shuma,"104,000 km",Automatic,"6,000,000 EGP",2021,4000,2026-04-17
Mercedes,S320,"9,000 km",Automatic,"13,500,000 EGP",2022,4000,2026-04-17
Nissan,Qashqai,"200,000 km",Manual,"225,000 EGP",2001,1300,2026-04-17
Skoda,SCALA,"99,000 km",Automatic,"1,780,000 EGP",2022,1500,2026-04-17
Range Rover,Velar,"281,759 km",Manual,"200,000 EGP",2000,1500,2026-04-17
Toyota,Corolla,"104,000 km",Manual,"450,000 EGP",2022,1300,2026-04-17
Range Rover,Velar,"140,000 km",Automatic,"1,200,000 EGP",2020,1000,2026-04-17
Mini,Countryman,"140,000 km",Automatic,"1,350,000 EGP",2014,2000,2026-04-17
Jaguar,F-TYPE,"50,000 km",Automatic,"1,575,000 EGP",2024,1400,2026-04-17
Mercedes,E300e,"210,000 km",Automatic,"325,000 EGP",2013,1600,2026-04-17
BMW,430i Gran Coupe,"80,000 km",Automatic,"550,000 EGP",2018,1600,2026-04-17
Chevrolet,Lanos,"175,000 km",Automatic,"380,000 EGP",2016,1600,2026-04-17
Opel,Astra,"322,000 km",Manual,"230,000 EGP",2002,1300,2026-04-17
Mercedes,A200,"250,000 km",Manual,"250,000 EGP",2012,1500,2026-04-17
Mitsubishi,Lancer,"210,000 km",Automatic,"350,000 EGP",2008,1600,2026-04-17
Peugeot,508,"150,000 km",Automatic,"1,150,000 EGP",2020,1600,2026-04-17
Seat,Leon,"186,000 km",Manual,"243,000 EGP",2009,1600,2026-04-17
Seat,Leon,"75,000 km",Automatic,"1,000,000 EGP",2021,1200,2026-04-17
BMW,320i,"143,000 km",Automatic,"690,000 EGP",2018,1000,2026-04-17
Chery,Tiggo,"65,000 km",Automatic,"2,250,000 EGP",2019,1500,2026-04-17
Lada,Granta,"92,000 km",Automatic,"2,700,000 EGP",2020,2000,2026-04-17
Senova,A1,"143,000 km",Automatic,"350,000 EGP",2009,1600,2026-04-17
Honda,Civic,"134,000 km",Automatic,"825,000 EGP",2021,1500,2026-04-17
"500,000 EGP",Hyundai Elantra HD 2007,"50,000 km",Automatic,"480,000 EGP",2010,1600,2026-04-17
Hyundai,Elantra HD,"58,000 km",Automatic,"1,850,000 EGP",2023,2000,2026-04-17
Chevrolet,Lanos,"192,000 km",Automatic,"395,000 EGP",2012,1600,2026-04-16
Jeep,Grand Cherokee,"91,000 km",Automatic,"350,000 EGP",2005,2000,2026-04-16
Peugeot,208,"300,000 km",Manual,"380,000 EGP",2009,1600,2026-04-16
BMW,320i,"245,000 km",Automatic,"625,000 EGP",2013,1600,2026-04-16
BMW,X1,37 km,Automatic,"1,435,000 EGP",2023,1600,2026-04-16
Fiat,Uno,"300,000 km",Automatic,"600,000 EGP",2014,1600,2026-04-16
Daihatsu,Mira,"199,000 km",Automatic,"1,500,000 EGP",2013,3000,2026-04-16
Nissan,Juke,"46,000 km",Automatic,"2,000,000 EGP",2023,1500,2026-04-16
Seat,ATECA,"98,000 km",Manual,"95,000 EGP",1988,1300,2026-04-16
Mercedes,C180,"138,000 km",Automatic,"710,000 EGP",2018,1600,2026-04-16
Renault,Logan,"90,000 km",Automatic,"2,950,000 EGP",2021,5700,2026-04-16
Opel,Astra,"180,000 km",Automatic,"620,000 EGP",2016,1600,2026-04-16
Kia,Forte,"172,000 km",Automatic,"680,000 EGP",2013,1400,2026-04-16
Mini,Cooper S,"147,000 km",Automatic,"2,900,000 EGP",2014,3000,2026-04-16
Nissan,Sunny,"130,000 km",Automatic,"550,000 EGP",2010,1600,2026-04-16
Nissan,Qashqai,"285,000 km",Automatic,"689,000 EGP",2014,1600,2026-04-16
Ford,Focus,"323,000 km",Automatic,"490,000 EGP",2006,1600,2026-04-16
Toyota,Corolla,"200,000 km",Automatic,"850,000 EGP",2000,3200,2026-04-16
BMW,316i,"61,000 km",Automatic,"575,000 EGP",2012,1600,2026-04-16
Renault,Sandero,"200,000 km",Automatic,"680,000 EGP",2017,1600,2026-04-16
Geely,Emgrand 7,"150,000 km",Automatic,"1,170,000 EGP",2019,1500,2026-04-16
Senova,A1,"145,000 km",Automatic,"1,550,000 EGP",2019,2000,2026-04-16
Volkswagen,Pointer,"170,300 km",Manual,"230,000 EGP",2005,1600,2026-04-16
BMW,520i,"12,000 km",Automatic,"3,000,000 EGP",2024,1500,2026-04-16
Daihatsu,Sirion,300 km,Automatic,"5,800,000 EGP",2025,2000,2026-04-16
"580,000 EGP",Mitsubishi Lancer Shark 2016,"61,600 km",Automatic,"650,000 EGP",2022,1500,2026-04-16
Mitsubishi,Lancer Shark,"291,000 km",Manual,"250,000 EGP",2004,1600,2026-04-16
Speranza,Tiggo,"108,500 km",Automatic,"770,000 EGP",2022,1600,2026-04-16
Ford,Focus,"62,000 km",Manual,"355,000 EGP",2019,1600,2026-04-16
SsangYong,Torres,"17,000 km",Automatic,"3,200,000 EGP",2024,1500,2026-04-16
Mercedes,CLA 180,"300,000 km",Manual,"275,000 EGP",2009,1600,2026-04-16
Volkswagen,Passat,"26,000 km",Automatic,"4,500,000 EGP",2023,4000,2026-04-16
Renault,Sandero,"300,000 km",Automatic,"1,100,000 EGP",2012,3600,2026-04-16
BMW,318i,230 km,Manual,"230,000 EGP",2006,1500,2026-04-16
Chevrolet,Cruze,"270,000 km",Automatic,"590,000 EGP",2015,2000,2026-04-16
Renault,Sandero,"78,000 km",Automatic,"2,350,000 EGP",2020,1500,2026-04-16
Toyota,Land cruiser,"230,000 km",Manual,"230,000 EGP",2006,1500,2026-04-16
Mercedes,Maybach S 560,"110,000 km",Automatic,"450,000 EGP",2014,1500,2026-04-16
Hyundai,Accent,"30,000 km",Automatic,"2,950,000 EGP",2023,1500,2026-04-16
Honda,CR-V,"110,000 km",Automatic,"750,000 EGP",2022,1600,2026-04-16
Daewoo,Lanos,"30,000 km",Manual,"120,000 EGP",2001,1300,2026-04-16
Suzuki,Van,"180,000 km",Automatic,"1,200,000 EGP",2012,5400,2026-04-16
Audi,A3,"219,000 km",Manual,"310,000 EGP",2009,1500,2026-04-16
BMW,520i,"230,000 km",Automatic,"1,150,000 EGP",2013,3000,2026-04-16
Skoda,Octavia,"140,000 km",Automatic,"1,550,000 EGP",2019,1500,2026-04-16
BYD,F3,"65,000 km",Automatic,"820,000 EGP",2022,1500,2026-04-15
Citroen,C-Elysee,"80,000 km",Automatic,"1,100,000 EGP",2022,1600,2026-04-15
Renault,Logan,"135,000 km",Automatic,"480,000 EGP",2017,1400,2026-04-15
Nissan,Sunny,"14,000 km",Automatic,"7,900,000 EGP",2022,3000,2026-04-15
Chevrolet,Lanos,"102,000 km",Automatic,"1,080,000 EGP",2022,1600,2026-04-15
Renault,Megane,"220,000 km",Automatic,"760,000 EGP",2020,1600,2026-04-15
Skoda,Octavia A7,"120,000 km",Automatic,"850,000 EGP",2006,1800,2026-04-15
"243,000 EGP",Speranza A516 2009,"10,000 km",Automatic,"2,700,000 EGP",2024,1600,2026-04-15
Speranza,A516,"12,000 km",Automatic,"2,600,000 EGP",2025,1500,2026-04-15
Peugeot,2008,"97,000 km",Automatic,"1,550,000 EGP",2022,1600,2026-04-15
Ford,Focus,"18,000 km",Automatic,"1,750,000 EGP",2025,1500,2026-04-15
Mercedes,C200,"82,000 km",Automatic,"1,950,000 EGP",2019,1600,2026-04-15
BMW,X4,"173,000 km",Automatic,"750,000 EGP",2017,1400,2026-04-15
Brilliance,FRV,"75,000 km",Manual,"210,000 EGP",2009,800,2026-04-15
Chevrolet,Captiva,"100,000 km",Automatic,"1,850,000 EGP",2021,1300,2026-04-15
Kia,Carens,"1,990 km",Automatic,"2,150,000 EGP",2016,1600,2026-04-15
Cupra,Formentor,"247,000 km",Automatic,"950,000 EGP",2016,1500,2026-04-15
Nissan,Sunny,"3,600 km",Automatic,"5,090,000 EGP",2025,1600,2026-04-15
Peugeot,406,"77,000 km",Automatic,"814,999 EGP",2020,1600,2026-04-15
Skoda,Octavia A4,"3,000 km",Automatic,"3,990,000 EGP",2023,2000,2026-04-15
Peugeot,508,"158,000 km",Automatic,"990,000 EGP",2016,1500,2026-04-15
Opel,Grand Land,"240,000 km",Automatic,"790,000 EGP",2013,1500,2026-04-15
Toyota,Corolla,"132,000 km",Automatic,"1,100,000 EGP",2017,1500,2026-04-15
BMW,X5,"81,500 km",Automatic,"500,000 EGP",2017,1600,2026-04-15
Audi,Q3,"214,000 km",Automatic,"610,000 EGP",2009,1400,2026-04-15
Volkswagen,Golf 2,"111,111 km",Automatic,"460,000 EGP",2008,1500,2026-04-15
Renault,Megane,"350,000 km",Automatic,"250,000 EGP",1996,4000,2026-04-15
Jeep,Grand Cherokee,"275,000 km",Automatic,"265,000 EGP",2008,1600,2026-04-15
Opel,Astra,"4,000 km",Automatic,"940,000 EGP",2026,1500,2026-04-15
Volkswagen,Passat,"200,000 km",Automatic,"685,000 EGP",2014,1600,2026-04-15
Range Rover,Sport,"43,000 km",Manual,"550,000 EGP",2025,1200,2026-04-15
Hyundai,Matrix,"300,000 km",Automatic,"290,000 EGP",2004,1600,2026-04-15
BMW,116i,"110,000 km",Automatic,"1,000,250 EGP",2023,1600,2026-04-15
Volkswagen,Passat,"250,000 km",Manual,"180,000 EGP",2008,1000,2026-04-15
